_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name,ft_eval_num,tr_eval_acc_src_data
,2.832450052,0.0,1736877713.717174,,,,,,0.4775,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,0.0,
,5.384764288,0.0,1736877716.269471,,,,,,0.4955,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,1.0,
,7.990968559,0.0,1736877718.875653,,,,,,0.511,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,2.0,
,10.53287142,0.0,1736877721.374073,,,,,,0.50175,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,3.0,
,12.965924024,0.0,1736877723.8506346,,,,,,0.49225,,0.875,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,4.0,
,15.542516452,0.0,1736877726.427213,,,,,,0.502,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,5.0,
,18.030474831,0.0,1736877728.9151928,,,,,,0.4895,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,6.0,
,20.520203668,0.0,1736877731.4049275,,,,,,0.513,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,7.0,
,23.051221717,0.0,1736877733.9359329,,,,,,0.48875,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,8.0,
,25.563987202,0.0,1736877736.4486427,,,,,,0.4985,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,9.0,
,28.056600634,0.0,1736877738.941317,,,,,,0.49825,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,10.0,
,30.051817723,1.0,1736877740.9365091,,,,,,0.4775,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,0.0,
,32.539003129,1.0,1736877743.4236894,,,,,,0.49675,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,1.0,
,35.092491014,1.0,1736877745.977203,,,,,,0.50025,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,2.0,
,37.618632602,1.0,1736877748.503332,,,,,,0.50425,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,3.0,
,40.227924804,1.0,1736877751.1126225,,,,,,0.49875,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,4.0,
,42.776206656,1.0,1736877753.6609223,,,,,,0.507,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,5.0,
,45.273492984,1.0,1736877756.1582134,,,,,,0.50725,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,6.0,
,47.772568306,1.0,1736877758.6572876,,,,,,0.513,,0.9375,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,7.0,
,50.31521771,1.0,1736877761.199947,,,,,,0.497,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,8.0,
,52.828091785,1.0,1736877763.7128034,,,,,,0.50275,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,9.0,
,55.344889589,1.0,1736877766.229602,,,,,,0.488,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp5_hyperparameters,10.0,
,2278.899199772,0.0,1736970146.3538003,,,0.987500011920929,0.0004846784525639,,0.8090999989509583,,0.8374999761581421,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,0.0,
,3384.778939644,0.0,1736971252.1907077,,,0.987500011920929,0.0004846784525639,,0.9024999997615816,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,1.0,
,4471.40694126,0.0,1736972338.8199215,,,0.987500011920929,0.0004846784525639,,0.9005000002384186,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,2.0,
,5573.762928448,0.0,1736973441.1749506,,,0.987500011920929,0.0004846784525639,,0.901699999332428,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,3.0,
,6654.666941304,0.0,1736974522.0791368,,,0.987500011920929,0.0004846784525639,,0.900599997997284,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,4.0,
,7743.026920701,0.0,1736975610.4401224,,,0.987500011920929,0.0004846784525639,,0.8982499997615814,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,5.0,
,8837.325438132,0.0,1736976704.780002,,,0.987500011920929,0.0004846784525639,,0.9022000007629396,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,6.0,
,9929.931321004,0.0,1736977797.3858824,,,0.987500011920929,0.0004846784525639,,0.9007000000476837,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,7.0,
,11028.017213778,0.0,1736978895.471756,,,0.987500011920929,0.0004846784525639,,0.9019500000476836,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,8.0,
,12128.654803041,0.0,1736979996.109407,,,0.987500011920929,0.0004846784525639,,0.9046999981403352,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,9.0,
,13225.343065687,0.0,1736981092.757067,,,0.987500011920929,0.0004846784525639,,0.903599999666214,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,10.0,
,14336.638940783,1.0,1736982204.0879912,,,0.987500011920929,0.0004846784525639,,0.80325000166893,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,0.0,
,15435.498942017,1.0,1736983302.9132557,,,0.987500011920929,0.0004846784525639,,0.8949499990940094,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,1.0,
,16542.090922606,1.0,1736984409.5021214,,,0.987500011920929,0.0004846784525639,,0.8998499999046325,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,2.0,
