_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name,ft_eval_num,tr_eval_acc_src_data,before_ft_eval_acc,before_ft_eval_loss,CLUSTERING,M-labels-SRC
,18.264178047,0.0,1743448724.5014644,,,,,,0.731,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.75675,,,
,21.400402966,0.0,1743448727.6376865,,,,,,0.744,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.75675,,,
,24.538481313,0.0,1743448730.775761,,,,,,0.7475,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.75675,,,
,41.170379234,1.0,1743448747.4076607,,,,,,0.676,,0.9375,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.7215,,,
,44.345733341,1.0,1743448750.583022,,,,,,0.687,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.7215,,,
,47.518586902,1.0,1743448753.7558482,,,,,,0.68375,,0.9375,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.7215,,,
,64.579144877,2.0,1743448770.8164463,,,,,,0.745,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.7775,,,
,67.677351048,2.0,1743448773.9146404,,,,,,0.7435,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.7775,,,
,70.772769481,2.0,1743448777.0100632,,,,,,0.733,,0.9375,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.7775,,,
,87.994412323,3.0,1743448794.231711,,,,,,0.71275,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.73125,,,
,91.133976722,3.0,1743448797.371174,,,,,,0.7195,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.73125,,,
,94.226528626,3.0,1743448800.4638214,,,,,,0.713,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.73125,,,
,110.920520177,4.0,1743448817.157798,,,,,,0.764,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.76575,,,
,114.12585892,4.0,1743448820.3631537,,,,,,0.77525,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.76575,,,
,117.301952262,4.0,1743448823.5392442,,,,,,0.76,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.76575,,,
,22.822566152,0.0,1743355490.7859824,,,,,,0.394,,0.875,0.001,1.0,16,28x28,MatchingNetwork,20,20,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,0.0,,0.40675,,,
,33.046419523,0.0,1743355501.0098474,,,,,,0.41325,,0.9375,0.001,1.0,16,28x28,MatchingNetwork,20,20,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,1.0,,0.40675,,,
,43.018325834,0.0,1743355510.9817123,,,,,,0.41175,,0.9375,0.001,1.0,16,28x28,MatchingNetwork,20,20,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,2.0,,0.40675,,,
,64.854283626,1.0,1743355532.817677,,,,,,0.376,,0.75,0.001,1.0,16,28x28,MatchingNetwork,20,20,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,0.0,,0.36425,,,
,74.94901729,1.0,1743355542.9124324,,,,,,0.39575,,0.9375,0.001,1.0,16,28x28,MatchingNetwork,20,20,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,1.0,,0.36425,,,
,85.0776446,1.0,1743355553.0410712,,,,,,0.39625,,0.9375,0.001,1.0,16,28x28,MatchingNetwork,20,20,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,2.0,,0.36425,,,
,106.4776162,2.0,1743355574.4410584,,,,,,0.4095,,0.875,0.001,1.0,16,28x28,MatchingNetwork,20,20,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,0.0,,0.358,,,
,116.569530996,2.0,1743355584.5329466,,,,,,0.402,,1.0,0.001,1.0,16,28x28,MatchingNetwork,20,20,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,1.0,,0.358,,,
,126.748426123,2.0,1743355594.711756,,,,,,0.4175,,0.875,0.001,1.0,16,28x28,MatchingNetwork,20,20,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,2.0,,0.358,,,
,148.167591869,3.0,1743355616.1309934,,,,,,0.42425,,0.9375,0.001,1.0,16,28x28,MatchingNetwork,20,20,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,0.0,,0.41,,,
,158.293283946,3.0,1743355626.2567062,,,,,,0.414,,1.0,0.001,1.0,16,28x28,MatchingNetwork,20,20,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,1.0,,0.41,,,
,168.372887254,3.0,1743355636.336306,,,,,,0.411,,0.8125,0.001,1.0,16,28x28,MatchingNetwork,20,20,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,2.0,,0.41,,,
,190.220875505,4.0,1743355658.1843054,,,,,,0.3735,,0.875,0.001,1.0,16,28x28,MatchingNetwork,20,20,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,0.0,,0.3575,,,
,200.084469185,4.0,1743355668.047908,,,,,,0.37475,,1.0,0.001,1.0,16,28x28,MatchingNetwork,20,20,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,1.0,,0.3575,,,
,210.278789612,4.0,1743355678.2422142,,,,,,0.38175,,1.0,0.001,1.0,16,28x28,MatchingNetwork,20,20,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,2.0,,0.3575,,,
,490.565485371,0.0,1743444104.0241325,,,,,,0.9384499986171724,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.9490999972820282,,,
,744.737516084,0.0,1743444358.1957626,,,,,,0.9407000007629396,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.9490999972820282,,,
,998.512107504,0.0,1743444612.013667,,,,,,0.9428000009059906,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.9490999972820282,,,
,1511.369534647,1.0,1743445124.8279445,,,,,,0.9272500014305116,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.9374499990940094,,,
,1766.882663952,1.0,1743445380.3842506,,,,,,0.928449999332428,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.9374499990940094,,,
,2017.136839505,1.0,1743445630.6384678,,,,,,0.9292499992847444,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.9374499990940094,,,
,2540.36058247,2.0,1743446153.8622026,,,,,,0.9293999998569488,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.934899998664856,,,
,2795.417521958,2.0,1743446408.8761716,,,,,,0.9311499989032744,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.934899998664856,,,
,3048.873031453,2.0,1743446662.3746643,,,,,,0.9302499988079072,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.934899998664856,,,
,3562.097513433,3.0,1743447175.5543494,,,,,,0.9352500004768372,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.9403500003814698,,,
,3818.823268743,3.0,1743447432.3249123,,,,,,0.9335499994754792,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.9403500003814698,,,
,4066.459016517,3.0,1743447679.9606493,,,,,,0.9365499975681304,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.9403500003814698,,,
,4583.269499873,4.0,1743448196.7272563,,,,,,0.9381999981403352,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.940949999332428,,,
,4832.045498949,4.0,1743448445.5076663,,,,,,0.9393499989509584,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.940949999332428,,,
,5087.507568419,4.0,1743448701.0091295,,,,,,0.9372500004768372,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.940949999332428,,,
,2048.476086391,2.0,1741773289.776694,,,,,,0.3729000000953674,,1.0,0.001,1.0,16,84x84,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,miniImageNet_SOTA_trainSet,False,10,4000,5,exp4_same_dataset,0.0,,0.4094000005722046,,,
,3064.986420564,2.0,1741774306.2474055,,,,,,0.3847000008821487,,1.0,0.001,1.0,16,84x84,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,miniImageNet_SOTA_trainSet,False,10,4000,5,exp4_same_dataset,1.0,,0.4094000005722046,,,
,4031.968382234,2.0,1741775273.2284627,,,,,,0.3858500000834465,,1.0,0.001,1.0,16,84x84,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,miniImageNet_SOTA_trainSet,False,10,4000,5,exp4_same_dataset,2.0,,0.4094000005722046,,,
,5846.584671085,3.0,1741777087.8852928,,,,,,0.3948999997377395,,1.0,0.001,1.0,16,84x84,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,miniImageNet_SOTA_trainSet,False,10,4000,5,exp4_same_dataset,0.0,,0.4215999993085861,,,
,6759.005742875,3.0,1741778000.3063874,,,,,,0.3880000001192092,,1.0,0.001,1.0,16,84x84,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,miniImageNet_SOTA_trainSet,False,10,4000,5,exp4_same_dataset,1.0,,0.4215999993085861,,,
,7678.196912554,3.0,1741778919.4975486,,,,,,0.3830000005960464,,1.0,0.001,1.0,16,84x84,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,miniImageNet_SOTA_trainSet,False,10,4000,5,exp4_same_dataset,2.0,,0.4215999993085861,,,
,9543.387383069,4.0,1741780784.6483734,,,,,,0.3938999992609024,,1.0,0.001,1.0,16,84x84,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,miniImageNet_SOTA_trainSet,False,10,4000,5,exp4_same_dataset,0.0,,0.4170999996662139,,,
,10457.656672076,4.0,1741781698.9573004,,,,,,0.3881499993801117,,1.0,0.001,1.0,16,84x84,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,miniImageNet_SOTA_trainSet,False,10,4000,5,exp4_same_dataset,1.0,,0.4170999996662139,,,
,11374.462507576,4.0,1741782615.7294247,,,,,,0.3869500004053116,,1.0,0.001,1.0,16,84x84,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,miniImageNet_SOTA_trainSet,False,10,4000,5,exp4_same_dataset,2.0,,0.4170999996662139,,,
,715.948209095,0.0,1741284483.6306589,,,,,,0.9320999977588652,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.9394000005722046,,,
,1071.804714866,0.0,1741284839.4454105,,,,,,0.9325000011920928,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.9394000005722046,,,
,1434.680712549,0.0,1741285202.32278,,,,,,0.9348000001907348,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.9394000005722046,,,
,2156.018244521,1.0,1741285923.7007077,,,,,,0.9599499990940094,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.9458999993801116,,,
,2523.692682029,1.0,1741286291.3343008,,,,,,0.9591499998569488,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.9458999993801116,,,
,2897.483894794,1.0,1741286665.166364,,,,,,0.9612999982833862,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.9458999993801116,,,
,3636.075387778,2.0,1741287403.757827,,,,,,0.9583999984264374,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.9410500009059906,,,
,3997.514027937,2.0,1741287765.196493,,,,,,0.9553499987125396,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.9410500009059906,,,
,4371.48471087,2.0,1741288139.1266112,,,,,,0.9583000009059904,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.9410500009059906,,,
,5090.054649397,3.0,1741288857.73712,,,,,,0.9171500017642976,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.9254999990463256,,,
,5476.341490041,3.0,1741289244.02393,,,,,,0.9195000002384186,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.9254999990463256,,,
,5861.824701423,3.0,1741289629.466726,,,,,,0.9241499984264374,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.9254999990463256,,,
,6584.108688451,4.0,1741290351.7502348,,,,,,0.9497499997615816,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.9395999984741212,,,
,6951.620684644,4.0,1741290719.2631705,,,,,,0.9464999992847444,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.9395999984741212,,,
,7327.507918338,4.0,1741291095.1903868,,,,,,0.9479499990940096,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,b-59-850,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.9395999984741212,,,
,40.409777556,2.0,1741771818.5812893,,,,,,0.9675,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,10,4000,5,exp4_same_dataset,0.0,,0.97175,,,
,60.196648878,2.0,1741771838.3681648,,,,,,0.97125,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,10,4000,5,exp4_same_dataset,1.0,,0.97175,,,
,80.525553037,2.0,1741771858.6577654,,,,,,0.96825,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,10,4000,5,exp4_same_dataset,2.0,,0.97175,,,
,119.257382861,3.0,1741771897.4288871,,,,,,0.97975,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,10,4000,5,exp4_same_dataset,0.0,,0.9695,,,
,139.115126285,3.0,1741771917.2866127,,,,,,0.9735,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,10,4000,5,exp4_same_dataset,1.0,,0.9695,,,
,156.915160343,3.0,1741771935.0866785,,,,,,0.9715,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,10,4000,5,exp4_same_dataset,2.0,,0.9695,,,
,190.219156025,4.0,1741771968.3906696,,,,,,0.96275,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,10,4000,5,exp4_same_dataset,0.0,,0.96925,,,
,207.563616235,4.0,1741771985.735123,,,,,,0.95825,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,10,4000,5,exp4_same_dataset,1.0,,0.96925,,,
,224.693923223,4.0,1741772002.8654616,,,,,,0.9585,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,10,4000,5,exp4_same_dataset,2.0,,0.96925,,,
,47.236336984,0.0,1743455305.9323726,,,,,,0.9618500006198883,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,5,exp4_same_dataset,0.0,,0.9678500034809112,,,
,70.66304194,0.0,1743455329.3188052,,,,,,0.9638499999046326,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,5,exp4_same_dataset,1.0,,0.9678500034809112,,,
,93.827013501,0.0,1743455352.5230718,,,,,,0.9631500010490416,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,5,exp4_same_dataset,2.0,,0.9678500034809112,,,
,141.663497877,1.0,1743455400.3595564,,,,,,0.9601000006198884,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,5,exp4_same_dataset,0.0,,0.962550002336502,,,
,165.211488754,1.0,1743455423.9075344,,,,,,0.9598000001907347,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,5,exp4_same_dataset,1.0,,0.962550002336502,,,
,188.763762389,1.0,1743455447.4598062,,,,,,0.9623500008583068,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,5,exp4_same_dataset,2.0,,0.962550002336502,,,
,237.907942158,2.0,1743455496.6040044,,,,,,0.958349999666214,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,5,exp4_same_dataset,0.0,,0.962100001335144,,,
,261.774774318,2.0,1743455520.4708264,,,,,,0.9613500003814696,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,5,exp4_same_dataset,1.0,,0.962100001335144,,,
,285.902492649,2.0,1743455544.598558,,,,,,0.9602500004768372,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,5,exp4_same_dataset,2.0,,0.962100001335144,,,
,335.343190107,3.0,1743455594.0392425,,,,,,0.9657000019550324,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,5,exp4_same_dataset,0.0,,0.963800000667572,,,
,359.275726116,3.0,1743455617.9717894,,,,,,0.9662500030994416,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,5,exp4_same_dataset,1.0,,0.963800000667572,,,
,383.335315408,3.0,1743455642.0312536,,,,,,0.9622500014305114,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,5,exp4_same_dataset,2.0,,0.963800000667572,,,
,431.897679371,4.0,1743455690.5937264,,,,,,0.9585500004291534,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,5,exp4_same_dataset,0.0,,0.9633000011444092,,,
,456.029193814,4.0,1743455714.7252548,,,,,,0.9603500003814698,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,5,exp4_same_dataset,1.0,,0.9633000011444092,,,
,479.950470107,4.0,1743455738.6461678,,,,,,0.9607500011920928,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,5,exp4_same_dataset,2.0,,0.9633000011444092,,,
,2287.558689304,0.0,1742779439.545077,,,,,,0.7415625019073486,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.7322499988079071,,,
,3486.281288379,0.0,1742780638.2676756,,,,,,0.7405624990463257,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.7322499988079071,,,
,4680.76085909,0.0,1742781832.7078545,,,,,,0.7421249973773957,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.7322499988079071,,,
,7074.082677413,1.0,1742784226.029616,,,,,,0.7335875005722046,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.7271750004291534,,,
,8276.298679236,1.0,1742785428.2447798,,,,,,0.7306374993324279,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.7271750004291534,,,
,9476.088744998,1.0,1742786628.034474,,,,,,0.7338749995231628,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.7271750004291534,,,
,11869.600129172,2.0,1742789021.58654,,,,,,0.7399499998092651,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.7412250018119813,,,
,13060.846441461,2.0,1742790212.8328533,,,,,,0.7410750000476837,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.7412250018119813,,,
,14258.543108076,2.0,1742791410.529503,,,,,,0.7372500002384186,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.7412250018119813,,,
,16653.657774375,3.0,1742793805.604706,,,,,,0.7383374996185302,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.7381375005245209,,,
,17850.110846692,3.0,1742795002.0972488,,,,,,0.7371375019550324,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.7381375005245209,,,
,19044.916652432,3.0,1742796196.8623545,,,,,,0.7397124996185303,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.7381375005245209,,,
,21438.035009186,4.0,1742798590.0214012,,,,,,0.7172250006198883,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.7240874989032745,,,
,22635.474648919,4.0,1742799787.421478,,,,,,0.7142249982357025,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.7240874989032745,,,
,23835.459763762,4.0,1742800987.4065487,,,,,,0.716412501335144,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.7240874989032745,,,
,140.856462694,0.0,1743442332.818565,,,,,,0.8425500004291534,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.8601000010967255,,,
,209.993487815,0.0,1743442401.9961407,,,,,,0.8447999987602234,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.8601000010967255,,,
,278.850497916,0.0,1743442470.8531506,,,,,,0.846800000667572,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.8601000010967255,,,
