_step,_runtime,bootstrap_iter,_timestamp,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name,ft_eval_num,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc_src_data,tr_eval_acc
365,47584.834491369,0.0,1735989628.668438,0.8804999995231628,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,0.9375,0.0009998800078196,0.9157999997138976,
428,48915.306483297,0.0,1735990959.1412127,0.8775999996662139,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,0.9375,0.0009998800078196,0.9157999997138976,
491,50274.474487049,0.0,1735992318.3042257,0.879950001001358,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,0.9375,0.0009998800078196,0.9157999997138976,
554,51617.826818606,0.0,1735993661.7018957,0.8801000008583069,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,0.9375,0.0009998800078196,0.9157999997138976,
617,52944.082698691,0.0,1735994987.9110444,0.8792500002384186,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,0.9375,0.0009998800078196,0.9157999997138976,
680,54295.182501057,0.0,1735996339.0152905,0.8799999985694885,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,0.9375,0.0009998800078196,0.9157999997138976,
682,55629.670982019,1.0,1735997673.5459812,0.8756500010490418,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,0.9375,0.0009998800078196,0.9157999997138976,
745,56999.066522756,1.0,1735999042.896921,0.8779999983310699,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,0.9375,0.0009998800078196,0.9157999997138976,
808,58356.138506638,1.0,1736000399.9715846,0.8884500014781952,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,0.9375,0.0009998800078196,0.9157999997138976,
871,59657.318485896,1.0,1736001701.15247,0.8865499999523163,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,0.9375,0.0009998800078196,0.9157999997138976,
934,60970.077882641,1.0,1736003013.9528947,0.889400000333786,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,0.9375,0.0009998800078196,0.9157999997138976,
997,62259.779891537,1.0,1736004303.6547768,0.8872499976158142,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,0.9375,0.0009998800078196,0.9157999997138976,
1060,63592.754640545,1.0,1736005636.6296368,0.8884500014781952,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,0.9375,0.0009998800078196,0.9157999997138976,
1123,64955.046499383,1.0,1736006998.8817022,0.8904000005722046,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,0.9375,0.0009998800078196,0.9157999997138976,
1186,66310.402048984,1.0,1736008354.277012,0.8899499995708465,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,0.9375,0.0009998800078196,0.9157999997138976,
1249,67676.054481156,1.0,1736009719.8874028,0.887050000667572,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,0.9375,0.0009998800078196,0.9157999997138976,
1312,69062.571312233,1.0,1736011106.4463675,0.8883499987125397,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,0.9375,0.0009998800078196,0.9157999997138976,
1,12.866108715,0.0,1735686603.7425692,0.8045,,0.9375,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
64,23.486170648,0.0,1735686614.3626378,0.7625,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
127,34.13168386,0.0,1735686625.0081403,0.7785,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
190,44.930477506,0.0,1735686635.8069358,0.76025,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
253,55.588282358,0.0,1735686646.4647007,0.78725,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
316,66.260877249,0.0,1735686657.1373148,0.78075,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
379,76.899458842,0.0,1735686667.775907,0.804,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,87.545323442,0.0,1735686678.421777,0.785,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,98.200114957,0.0,1735686689.0765858,0.79575,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,108.812432556,0.0,1735686699.6888976,0.7905,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,119.459734175,0.0,1735686710.3361769,0.78425,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,127.045822543,1.0,1735686717.922279,0.809,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,137.726899058,1.0,1735686728.6033523,0.769,,0.9375,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,148.35371188,1.0,1735686739.2301755,0.78375,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,159.156891384,1.0,1735686750.0333524,0.79525,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,169.879508803,1.0,1735686760.7559574,0.79175,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,180.925197666,1.0,1735686771.758819,0.80525,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,191.56796666,1.0,1735686782.444345,0.7805,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,202.349339445,1.0,1735686793.225675,0.78075,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,212.99545638,1.0,1735686803.871905,0.797,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,223.663680898,1.0,1735686814.5401344,0.8015,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,234.378867439,1.0,1735686825.2552528,0.781,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
1,17.109329759,0.0,1734660051.9331677,0.5515,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
64,29.394421269,0.0,1734660064.218263,0.843,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
127,41.723083357,0.0,1734660076.54693,0.8705,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
190,53.992694519,0.0,1734660088.8165278,0.8745,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
253,66.353965141,0.0,1734660101.1778016,0.88375,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
316,78.730206408,0.0,1734660113.5540545,0.8805,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
379,91.087139587,0.0,1734660125.910979,0.8765,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,103.346336655,0.0,1734660138.1701765,0.882,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,115.763119484,0.0,1734660150.586955,0.88175,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,128.015955407,0.0,1734660162.8397834,0.886,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,140.505868461,0.0,1734660175.2871854,0.88375,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,151.24180873,1.0,1734660186.0656452,0.5465,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,163.546251811,1.0,1734660198.3701022,0.85425,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,175.972272297,1.0,1734660210.796039,0.85825,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,188.311363233,1.0,1734660223.1352007,0.86975,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,200.789753041,1.0,1734660235.573968,0.87375,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,213.137675978,1.0,1734660247.9615178,0.88425,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,225.474418608,1.0,1734660260.2982595,0.87875,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,237.865989239,1.0,1734660272.6898403,0.88075,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,250.234589998,1.0,1734660285.0584369,0.8825,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,262.479842384,1.0,1734660297.3036776,0.88275,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,274.737916495,1.0,1734660309.5616736,0.88325,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
1,2.999953173,0.0,1735687698.4912813,0.63575,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
64,5.851564585,0.0,1735687701.3428893,0.61975,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
127,8.986266704,0.0,1735687704.477602,0.6365,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
190,12.09341004,0.0,1735687707.5847485,0.6385,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
253,14.966492588,0.0,1735687710.4578197,0.63375,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
316,17.860436289,0.0,1735687713.351752,0.636,,0.9375,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
379,20.858997773,0.0,1735687716.3503466,0.6495,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,23.91966047,0.0,1735687719.4110024,0.64825,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,26.845776957,0.0,1735687722.3371232,0.6415,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,29.871031873,0.0,1735687725.362365,0.6465,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,32.730238245,0.0,1735687728.2215743,0.64175,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,34.969385075,1.0,1735687730.4607148,0.63025,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,37.798034351,1.0,1735687733.2892964,0.639,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,40.798303813,1.0,1735687736.2896464,0.62375,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,43.637032456,1.0,1735687739.128368,0.64125,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,46.551823505,1.0,1735687742.0431445,0.64625,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,50.225980726,1.0,1735687745.717306,0.65475,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,53.21851959,1.0,1735687748.7098637,0.64575,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,56.244557821,1.0,1735687751.7358694,0.6425,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,59.266698162,1.0,1735687754.758048,0.63575,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,62.181479254,1.0,1735687757.6728292,0.6425,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,65.074281906,1.0,1735687760.5656078,0.64,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
167,500.898874822,0.0,1735941633.3010676,0.77225,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,1.0,0.0009985161290036,0.92975,
230,520.594882793,0.0,1735941652.9918349,0.80875,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,1.0,0.0009985161290036,0.92975,
293,540.126687329,0.0,1735941672.5693796,0.82225,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,1.0,0.0009985161290036,0.92975,
356,559.703843059,0.0,1735941692.146536,0.83075,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,1.0,0.0009985161290036,0.92975,
419,579.145015563,0.0,1735941711.587707,0.83325,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,1.0,0.0009985161290036,0.92975,
482,598.511257792,0.0,1735941730.9539452,0.8165,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,1.0,0.0009985161290036,0.92975,
545,618.087387041,0.0,1735941750.5300803,0.83575,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,1.0,0.0009985161290036,0.92975,
608,637.84360716,0.0,1735941770.2863097,0.8375,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,1.0,0.0009985161290036,0.92975,
671,657.469790203,0.0,1735941789.912493,0.8375,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,1.0,0.0009985161290036,0.92975,
734,677.01125817,0.0,1735941809.4539504,0.8395,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,1.0,0.0009985161290036,0.92975,
797,696.388509448,0.0,1735941828.831205,0.836,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,1.0,0.0009985161290036,0.92975,
799,714.226644383,1.0,1735941846.6693425,0.78675,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,1.0,0.0009985161290036,0.92975,
862,733.735666741,1.0,1735941866.1783476,0.80575,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,1.0,0.0009985161290036,0.92975,
925,753.066842814,1.0,1735941885.5095131,0.81525,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,1.0,0.0009985161290036,0.92975,
988,772.555103046,1.0,1735941904.9978004,0.82,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,1.0,0.0009985161290036,0.92975,
1051,792.151371738,1.0,1735941924.5940585,0.822,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,1.0,0.0009985161290036,0.92975,
1114,811.738352723,1.0,1735941944.1810458,0.833,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,1.0,0.0009985161290036,0.92975,
1177,831.002918917,1.0,1735941963.403592,0.836,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,1.0,0.0009985161290036,0.92975,
1240,850.340023022,1.0,1735941982.7827144,0.827,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,1.0,0.0009985161290036,0.92975,
1303,869.964556409,1.0,1735942002.4072511,0.833,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,1.0,0.0009985161290036,0.92975,
1366,889.407722896,1.0,1735942021.85041,0.835,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,1.0,0.0009985161290036,0.92975,
1429,908.818621091,1.0,1735942041.2613206,0.83775,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,1.0,0.0009985161290036,0.92975,
44,12286.59766902,0.0,1735506803.6547854,0.8124500014781952,,0.987500011920929,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,0.949999988079071,0.0009999090045498,0.9621000018119812,
107,12432.692428223,0.0,1735506949.7094266,0.8324499990940094,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,0.949999988079071,0.0009999090045498,0.9621000018119812,
170,12576.31239712,0.0,1735507093.3282282,0.8414500002861023,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,0.949999988079071,0.0009999090045498,0.9621000018119812,
233,12721.220825359,0.0,1735507238.2779217,0.8354499986171723,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,0.949999988079071,0.0009999090045498,0.9621000018119812,
296,12867.298541559,0.0,1735507384.3557062,0.8376499993801116,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,0.949999988079071,0.0009999090045498,0.9621000018119812,
359,13013.176438163,0.0,1735507530.191887,0.837199999332428,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,0.949999988079071,0.0009999090045498,0.9621000018119812,
422,13158.576241494,0.0,1735507675.633418,0.8411000001430512,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,0.949999988079071,0.0009999090045498,0.9621000018119812,
485,13303.42040967,0.0,1735507820.43784,0.8401000008583069,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,0.949999988079071,0.0009999090045498,0.9621000018119812,
548,13448.671219591,0.0,1735507965.7283957,0.8427500002384186,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,0.949999988079071,0.0009999090045498,0.9621000018119812,
611,13593.464442015,0.0,1735508110.4823308,0.8341500003337861,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,0.949999988079071,0.0009999090045498,0.9621000018119812,
674,13739.19428399,0.0,1735508256.2513866,0.8346500017642975,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,0.949999988079071,0.0009999090045498,0.9621000018119812,
676,13887.355306153,1.0,1735508404.4123576,0.8158499999046326,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,0.949999988079071,0.0009999090045498,0.9621000018119812,
739,14033.380448798,1.0,1735508550.4219203,0.8378000023365021,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,0.949999988079071,0.0009999090045498,0.9621000018119812,
802,14179.106075077,1.0,1735508696.1632135,0.8324000015258789,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,0.949999988079071,0.0009999090045498,0.9621000018119812,
865,14323.964442005,1.0,1735508840.9821568,0.8296999995708465,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Egyptian,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,0.949999988079071,0.0009999090045498,0.9621000018119812,
