_step,_runtime,bootstrap_iter,_timestamp,before_ft_eval_acc,ft_loss,ft_acc,ft_eval_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
380,208.33875393867493,1.0,1741008070.2382429,,1.311302071371756e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
381,230.98990178108215,1.0,1741008092.8893907,,,,0.7356999998092651,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
382,247.91019415855408,2.0,1741008109.809683,,,,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
383,271.9200439453125,2.0,1741008133.8195329,0.7290499997138977,,,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
384,271.93258929252625,2.0,1741008133.8320782,,0.03445181995630264,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
385,271.96337938308716,2.0,1741008133.8628683,,0.008795762434601784,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
386,271.9909279346466,2.0,1741008133.8904169,,0.002000207081437111,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
387,272.0118362903595,2.0,1741008133.9113252,,0.0007636983064003289,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
388,272.0494894981384,2.0,1741008133.9489784,,0.0002599464205559343,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
389,272.06750535964966,2.0,1741008133.9669943,,0.00011326985259074718,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
390,272.0836806297302,2.0,1741008133.9831696,,4.6569133701268584e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
391,272.10790157318115,2.0,1741008134.0073905,,3.250164809287526e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
392,272.13178753852844,2.0,1741008134.0312765,,1.809124842111487e-05,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
393,272.157231092453,2.0,1741008134.05672,,8.445932508038823e-06,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
394,272.1748456954956,2.0,1741008134.0743346,,7.81560447649099e-06,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
395,272.1911358833313,2.0,1741008134.0906248,,2.7105165827379096e-06,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
396,272.2088351249695,2.0,1741008134.108324,,2.110000878019491e-06,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
397,272.2248492240906,2.0,1741008134.1243382,,2.7418018362368457e-06,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
398,272.2575297355652,2.0,1741008134.1570187,,1.7121408291131957e-06,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
399,272.2924814224243,2.0,1741008134.1919703,,8.493655627717089e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
400,272.3289415836334,2.0,1741008134.2284305,,8.761873004914378e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
401,272.353018283844,2.0,1741008134.2525072,,6.586309382328182e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
402,272.3780748844147,2.0,1741008134.2775638,,5.081293465991621e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
403,272.4003658294678,2.0,1741008134.2998548,,4.4405447852113866e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
404,272.4273872375488,2.0,1741008134.3268762,,3.0845396281620197e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
405,272.4497699737549,2.0,1741008134.349259,,3.4272659377165837e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
406,272.4658100605011,2.0,1741008134.365299,,2.4586910285506747e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
407,272.4985430240631,2.0,1741008134.398032,,2.2947781985749316e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
408,272.5232985019684,2.0,1741008134.4227874,,1.4603136833102326e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
409,272.54293155670166,2.0,1741008134.4424205,,1.2665985593685036e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
410,272.57068490982056,2.0,1741008134.4701738,,1.5646216411369096e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
411,272.5894329547882,2.0,1741008134.4889219,,9.238719655968453e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
412,272.6151704788208,2.0,1741008134.5146594,,1.5348193471709237e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
413,272.6309838294983,2.0,1741008134.5304728,,9.9837770051181e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
414,272.6586434841156,2.0,1741008134.5581324,,1.0579822173895082e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
415,272.6748700141907,2.0,1741008134.574359,,8.493660885733334e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
416,272.69137954711914,2.0,1741008134.5908685,,2.6822087662026206e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
417,272.70924162864685,2.0,1741008134.6087306,,1.0728835064810482e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
418,272.72529125213623,2.0,1741008134.6247802,,9.9837770051181e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
419,272.7420780658722,2.0,1741008134.641567,,5.364417532405241e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
420,272.7582790851593,2.0,1741008134.657768,,6.407498887028851e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
421,272.7743718624115,2.0,1741008134.6738608,,3.27825517842939e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
422,272.8026988506317,2.0,1741008134.7021878,,2.9802318834981634e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
423,272.8654639720917,2.0,1741008134.764953,,6.55651035685878e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
424,272.8950366973877,2.0,1741008134.7945256,,3.4272666482593195e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
425,272.9228210449219,2.0,1741008134.82231,,4.470348002882929e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
426,272.95513367652893,2.0,1741008134.8546226,,2.6822087662026206e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
427,272.9779427051544,2.0,1741008134.8774316,,3.8743017682918435e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
428,273.00134468078613,2.0,1741008134.9008336,,5.364417532405241e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
429,273.0220603942871,2.0,1741008134.9215493,,5.5134290022351706e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
430,273.037935256958,2.0,1741008134.9374242,,4.172324707951702e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
431,273.05347752571106,2.0,1741008134.9529665,,6.109475236826256e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
432,273.0830216407776,2.0,1741008134.9825106,,1.639127589214695e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
433,273.1161298751831,2.0,1741008135.0156188,,2.086162353975851e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
434,273.1518232822418,2.0,1741008135.0513122,,2.5331971187370073e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
435,273.1887917518616,2.0,1741008135.0882807,,1.9371508841459217e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
436,273.2187292575836,2.0,1741008135.1182182,,4.3213365330529996e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
437,273.2408266067505,2.0,1741008135.1403155,,1.3411043831013103e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
438,273.2611951828003,2.0,1741008135.160684,,3.576278473360617e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
439,273.2835285663605,2.0,1741008135.1830175,,4.172324707951702e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
440,273.3000416755676,2.0,1741008135.1995306,,7.152556946721234e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
441,273.31756567955017,2.0,1741008135.2170546,,3.27825517842939e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
442,273.3372905254364,2.0,1741008135.2367795,,8.940696183401542e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
443,273.3659818172455,2.0,1741008135.2654707,,4.619359827984226e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
444,273.40410256385803,2.0,1741008135.3035915,,7.450579175838357e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
445,273.43814063072205,2.0,1741008135.3376296,,2.6822087662026206e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
446,296.94884490966797,2.0,1741008158.8483338,,,,0.7209000000953675,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
447,296.96503591537476,2.0,1741008158.8645248,,2.9802318834981634e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
448,296.98705649375916,2.0,1741008158.8865454,,6.854533296518639e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
449,297.01764130592346,2.0,1741008158.9171302,,5.5134290022351706e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
450,297.0558063983917,2.0,1741008158.9552953,,2.5331971187370073e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
451,297.080313205719,2.0,1741008158.9798021,,3.725289943190546e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
452,297.0973951816559,2.0,1741008158.996884,,2.831220413668234e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
453,297.1285843849182,2.0,1741008159.0280733,,3.576278473360617e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
454,297.14618158340454,2.0,1741008159.0456705,,1.9371508841459217e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
455,297.1627109050751,2.0,1741008159.0621998,,8.642672355563263e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
456,297.1784975528717,2.0,1741008159.0779865,,2.6822087662026206e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
457,297.2024939060211,2.0,1741008159.1019828,,5.960464122267695e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
458,297.22694849967957,2.0,1741008159.1264374,,1.3411043831013103e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
459,297.25253105163574,2.0,1741008159.15202,,5.811452297166397e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
460,297.27494072914124,2.0,1741008159.1744297,,3.725289943190546e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
461,297.2945022583008,2.0,1741008159.1939912,,3.4272666482593195e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
462,297.3111035823822,2.0,1741008159.2105925,,4.172324707951702e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
463,297.3405168056488,2.0,1741008159.2400057,,1.9371508841459217e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
464,297.35983657836914,2.0,1741008159.2593255,,8.940696005765858e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
465,297.3782162666321,2.0,1741008159.2777052,,4.172324707951702e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
466,297.4050614833832,2.0,1741008159.3045504,,1.3411043831013103e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
467,297.4249863624573,2.0,1741008159.3244753,,3.576278473360617e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
468,297.44654536247253,2.0,1741008159.3460343,,1.4901159417490817e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
469,297.47467136383057,2.0,1741008159.3741603,,7.4505797087454084e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
470,297.51615047454834,2.0,1741008159.4156394,,3.27825517842939e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
471,297.5591480731964,2.0,1741008159.458637,,2.384185648907078e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
472,297.58398032188416,2.0,1741008159.4834692,,1.9371508841459217e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
473,297.6123881340027,2.0,1741008159.511877,,1.639127589214695e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
474,297.6436598300934,2.0,1741008159.5431488,,3.27825517842939e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
475,297.66610050201416,2.0,1741008159.5655894,,8.940696183401542e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
476,297.6828408241272,2.0,1741008159.5823298,,1.9371508841459217e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
477,297.70783495903015,2.0,1741008159.607324,,1.7881392366803084e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
478,297.72545552253723,2.0,1741008159.6249444,,3.8743017682918435e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
479,297.7517580986023,2.0,1741008159.651247,,8.642673066105999e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
480,297.7825117111206,2.0,1741008159.6820006,,4.768370942542788e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
481,297.8023679256439,2.0,1741008159.7018569,,2.6822087662026206e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
482,297.8185579776764,2.0,1741008159.718047,,3.1292437085994607e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
483,297.8345386981964,2.0,1741008159.7340276,,4.470347647611561e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
484,297.85026574134827,2.0,1741008159.7497547,,6.109475236826256e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
485,297.8663966655731,2.0,1741008159.7658856,,2.5331971187370073e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
486,297.9085547924042,2.0,1741008159.8080437,,1.4901159417490817e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
487,297.94295954704285,2.0,1741008159.8424485,,2.384185648907078e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
488,297.96649956703186,2.0,1741008159.8659885,,2.9802318834981634e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
489,297.9838705062866,2.0,1741008159.8833594,,3.8743017682918435e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
490,298.0030174255371,2.0,1741008159.9025064,,1.0430811769879256e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
491,298.02761030197144,2.0,1741008159.9270992,,1.192092824453539e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
492,298.0446503162384,2.0,1741008159.9441392,,8.940695295223122e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
493,298.06169390678406,2.0,1741008159.9611828,,6.258487417198921e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
494,298.0969934463501,2.0,1741008159.9964824,,4.3213365330529996e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
495,298.1155607700348,2.0,1741008160.0150497,,2.831220413668234e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
496,298.14562916755676,2.0,1741008160.045118,,4.023313238121773e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
497,298.1690351963043,2.0,1741008160.0685241,,2.9802318834981634e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
498,298.2063238620758,2.0,1741008160.1058128,,1.0430811769879256e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
499,298.24114084243774,2.0,1741008160.1406298,,5.215405707303944e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
500,298.2622048854828,2.0,1741008160.1616938,,1.4901159417490817e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
501,298.28057861328125,2.0,1741008160.1800675,,4.917382767644085e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
502,298.31114053726196,2.0,1741008160.2106295,,4.172324707951702e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
503,298.3420023918152,2.0,1741008160.2414913,,3.576278118089249e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Greek,False,1,4000,5,exp1_permuted_src_datasets
