_step,_runtime,bootstrap_iter,_timestamp,before_ft_eval_acc,ft_loss,ft_acc,ft_eval_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name
239,155.28914308547974,1.0,1741008027.2715,,4.172324707951702e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
240,155.30552506446838,1.0,1741008027.287882,,5.513428646963803e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
241,155.32231640815735,1.0,1741008027.3046734,,1.534818636628188e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
242,155.3386173248291,1.0,1741008027.3209743,,1.3113017871546617e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
243,155.35483288764954,1.0,1741008027.33719,,8.940694584680386e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
244,155.381409406662,1.0,1741008027.3637664,,9.53674117454284e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
245,155.4172239303589,1.0,1741008027.399581,,2.086162353975851e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
246,155.43532705307007,1.0,1741008027.417684,,8.493659464647862e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
247,155.45188903808594,1.0,1741008027.434246,,5.0663942374740145e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
248,155.4734983444214,1.0,1741008027.4558554,,4.3213365330529996e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
249,155.5112669467926,1.0,1741008027.493624,,5.811452297166397e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
250,155.55044078826904,1.0,1741008027.5327978,,4.172324707951702e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
251,155.57223224639893,1.0,1741008027.5545893,,6.109475236826256e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
252,155.58868193626404,1.0,1741008027.571039,,2.5331971187370073e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
253,155.60552263259888,1.0,1741008027.5878797,,3.1292437085994607e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
254,155.63721442222595,1.0,1741008027.6195714,,2.384185648907078e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
255,178.36880826950073,1.0,1741008050.3511653,,,,0.677099999666214,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
256,178.38982820510864,1.0,1741008050.3721852,,2.831220413668234e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
257,178.4165608882904,1.0,1741008050.398918,,4.470347647611561e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
258,178.44650769233704,1.0,1741008050.4288647,,4.6193591174414905e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
259,178.46350836753845,1.0,1741008050.4458654,,1.2367959811854234e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
260,178.4805293083191,1.0,1741008050.4628863,,4.023312882850405e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
261,178.49859428405762,1.0,1741008050.4809513,,4.768370942542788e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
262,178.51605677604675,1.0,1741008050.4984138,,5.0663942374740145e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
263,178.53292894363403,1.0,1741008050.515286,,5.364417532405241e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
264,178.54916191101074,1.0,1741008050.531519,,6.407498176486115e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
265,178.56549501419067,1.0,1741008050.547852,,7.4505797087454084e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
266,178.59992599487305,1.0,1741008050.582283,,5.364417532405241e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
267,178.63581132888794,1.0,1741008050.6181684,,3.8743014130204756e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
268,178.66754579544067,1.0,1741008050.6499028,,4.470348002882929e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
269,178.7021288871765,1.0,1741008050.684486,,1.1026857293927605e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
270,178.7212941646576,1.0,1741008050.7036512,,2.831220413668234e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
271,178.73740887641907,1.0,1741008050.719766,,5.3644168218625055e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
272,178.75370621681213,1.0,1741008050.7360632,,7.003545476891304e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
273,178.77133131027222,1.0,1741008050.7536883,,7.152556236178498e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
274,178.7909801006317,1.0,1741008050.7733371,,5.558121074500377e-07,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
275,178.81887197494507,1.0,1741008050.801229,,2.086162353975851e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
276,178.83602738380432,1.0,1741008050.8183844,,3.1292437085994607e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
277,178.8689203262329,1.0,1741008050.8512774,,6.854533296518639e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
278,178.88663697242737,1.0,1741008050.868994,,2.2351740014414645e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
279,178.9035942554474,1.0,1741008050.8859513,,1.9371508841459217e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
280,178.9326205253601,1.0,1741008050.9149776,,5.8114515866236616e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
281,178.9490623474121,1.0,1741008050.9314194,,1.7881392366803084e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
282,178.96850967407227,1.0,1741008050.9508667,,5.662440116793732e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
283,178.9898703098297,1.0,1741008050.9722273,,2.086162353975851e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
284,179.0063316822052,1.0,1741008050.9886887,,3.27825517842939e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
285,179.02304935455322,1.0,1741008051.0054064,,3.1292437085994607e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
286,179.03950595855713,1.0,1741008051.021863,,4.917382767644085e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
287,179.05570268630981,1.0,1741008051.0380597,,4.172324707951702e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
288,179.07250452041626,1.0,1741008051.0548615,,2.9802318834981634e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
289,179.08931970596313,1.0,1741008051.0716767,,4.917382767644085e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
290,179.10595631599426,1.0,1741008051.0883133,,2.086162353975851e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
291,179.13532090187073,1.0,1741008051.117678,,4.470348002882929e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
292,179.15264415740967,1.0,1741008051.1350012,,4.023312882850405e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
293,179.16961526870728,1.0,1741008051.1519723,,7.599591356211022e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
294,179.19566082954407,1.0,1741008051.1780179,,2.6822087662026206e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
295,179.21836924552917,1.0,1741008051.2007263,,1.0430811769879256e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
296,179.2362744808197,1.0,1741008051.2186315,,3.576278118089249e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
297,179.25671696662903,1.0,1741008051.239074,,3.4272666482593195e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
298,179.2779130935669,1.0,1741008051.26027,,2.831220413668234e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
299,179.29777908325195,1.0,1741008051.280136,,1.9371508841459217e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
300,179.31397771835327,1.0,1741008051.2963347,,4.321336177781632e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
301,179.3498113155365,1.0,1741008051.3321683,,1.192092824453539e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
302,179.3761739730835,1.0,1741008051.358531,,2.384185648907078e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
303,179.39741587638855,1.0,1741008051.379773,,1.3411043831013103e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
304,179.41448974609375,1.0,1741008051.3968468,,4.470348091700771e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
305,179.4375021457672,1.0,1741008051.4198592,,7.4505797087454084e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
306,179.4544506072998,1.0,1741008051.4368076,,1.7881392366803084e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
307,179.47530937194824,1.0,1741008051.4576664,,1.639127589214695e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
308,179.49188470840454,1.0,1741008051.4742417,,4.172324707951702e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
309,179.51098036766052,1.0,1741008051.4933374,,8.642672355563263e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
310,179.52762603759766,1.0,1741008051.509983,,2.2351740014414645e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
311,179.55573797225952,1.0,1741008051.538095,,1.0430811769879256e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
312,179.57240319252014,1.0,1741008051.5547602,,7.4505797087454084e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
313,179.58993792533875,1.0,1741008051.572295,,8.791681693764986e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
314,179.608300447464,1.0,1741008051.5906575,,2.6822084109312527e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
315,179.62496709823608,1.0,1741008051.6073241,,1.7881392366803084e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
316,179.6469714641571,1.0,1741008051.6293285,,2.5331971187370073e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
317,179.66380739212036,1.0,1741008051.6461644,,1.4901159417490817e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
318,202.9550588130951,1.0,1741008074.9374158,,,,0.6725499985218049,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
319,202.98134541511536,1.0,1741008074.9637024,,3.576278473360617e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
320,202.99826407432556,1.0,1741008074.980621,,4.6193594727128584e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
321,203.0244700908661,1.0,1741008075.006827,,1.9371508841459217e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
322,203.04130625724792,1.0,1741008075.0236633,,2.086162353975851e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
323,203.06738328933716,1.0,1741008075.0497403,,8.940696183401542e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
324,203.10097551345825,1.0,1741008075.0833325,,1.192092824453539e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
325,203.14166283607483,1.0,1741008075.1240199,,2.384185648907078e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
326,203.17856192588806,1.0,1741008075.160919,,0.0,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
327,203.21845197677612,1.0,1741008075.200809,,1.639127589214695e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
328,203.2546980381012,1.0,1741008075.237055,,3.1292437085994607e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
329,203.28751826286316,1.0,1741008075.2698753,,2.086162353975851e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
330,203.30595779418945,1.0,1741008075.2883148,,8.940696183401542e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
331,203.32236909866333,1.0,1741008075.3047261,,1.0430811769879256e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
332,203.3544533252716,1.0,1741008075.3368104,,1.192092824453539e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
333,203.3920614719391,1.0,1741008075.3744185,,1.4901159417490817e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
334,203.43266987800598,1.0,1741008075.415027,,4.470348091700771e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
335,203.46810293197632,1.0,1741008075.45046,,1.9371507065102378e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
336,203.49094414710999,1.0,1741008075.4733012,,1.639127589214695e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
337,203.52058482170105,1.0,1741008075.5029418,,3.576278118089249e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
338,203.5413782596588,1.0,1741008075.5237353,,1.192092735635697e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
339,203.57295298576355,1.0,1741008075.55531,,2.831220413668234e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
340,203.60529804229736,1.0,1741008075.587655,,1.192092824453539e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
341,203.63248443603516,1.0,1741008075.6148415,,2.5331971187370073e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
342,203.64964413642883,1.0,1741008075.6320012,,1.3411043831013103e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
343,203.66651463508606,1.0,1741008075.6488717,,2.9802318834981634e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
344,203.69617295265198,1.0,1741008075.67853,,5.960464122267695e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
345,203.7237892150879,1.0,1741008075.7061462,,4.470348091700771e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
346,203.75129961967468,1.0,1741008075.7336566,,1.0430811769879256e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
347,203.7680184841156,1.0,1741008075.7503755,,1.9371508841459217e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
348,203.78608870506287,1.0,1741008075.7684457,,4.470348091700771e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
349,203.8133189678192,1.0,1741008075.795676,,5.0663942374740145e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
350,203.835063457489,1.0,1741008075.8174205,,1.9371508841459217e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
351,203.85132932662964,1.0,1741008075.8336864,,5.960464122267695e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
352,203.8673734664917,1.0,1741008075.8497305,,1.0430811769879256e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
353,203.89688348770142,1.0,1741008075.8792405,,3.1292437085994607e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
354,203.917405128479,1.0,1741008075.8997622,,0.0,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
355,203.93417739868164,1.0,1741008075.9165344,,4.470348091700771e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
356,203.9541847705841,1.0,1741008075.9365418,,1.4901160305669237e-09,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
357,203.97065043449402,1.0,1741008075.9530075,,3.4272666482593195e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
358,203.987202167511,1.0,1741008075.9695592,,1.639127589214695e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
359,204.01634621620178,1.0,1741008075.9987032,,1.639127589214695e-08,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
360,204.03297638893127,1.0,1741008076.0153334,,0.0,1.0,,0.001,1,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_trainvalSet,Egyptian,False,1,4000,5,exp1_permuted_src_datasets
